purchase_id,id,Age,Sex,Income,Purchase_Date,Region,Model,Price,Engine_Power,Transmission,Fuel_Type,Num_Additional_Options,Saving_year_num
4278,201641,62,M,365000.0,2022-11-01,оренбургская область,xray,2650000.0,87,MT,Petrol,5,7.260273972602739
4279,199409,61,M,308000.0,2022-06-01,удмуртская республика,granta,850000.0,107,MT,Petrol,2,2.75974025974026
4280,198905,46,M,240000.0,2021-08-01,нижегородская область,2107,1750000.0,92,MT,Petrol,1,7.291666666666667
4281,198557,43,M,605000.0,2022-01-01,ульяновская область,granta,1650000.0,97,MT,Petrol,2,2.727272727272727
4282,200094,55,M,913000.0,2021-07-01,пермский край,niva legend,2300000.0,127,AT,Petrol,5,2.5191675794085433
4283,201409,51,M,244000.0,2023-04-01,кировская область,2114,1900000.0,102,AT,Petrol,1,7.786885245901639
4284,201442,56,F,660000.0,2022-11-01,самарская область,priora,2900000.0,102,MT,Petrol,1,4.393939393939394
4285,200669,54,M,286000.0,2022-03-01,оренбургская область,2115,800000.0,87,MT,Petrol,1,2.797202797202797
4286,198402,53,M,242000.0,2023-11-01,республика башкортостан,2109,2300000.0,112,MT,Petrol,2,9.50413223140496
4287,199591,58,M,459000.0,2023-09-01,нижегородская область,2115,1000000.0,137,MT,Petrol,1,2.178649237472767
4288,201604,49,F,386000.0,2021-11-01,республика татарстан,2114,2750000.0,112,MT,Petrol,1,7.124352331606218
4289,201082,46,M,240000.0,2023-08-01,саратовская область,vesta,2250000.0,92,MT,Petrol,5,9.375
4290,202066,34,M,240000.0,2022-06-01,республика марий эл,2113,1100000.0,137,AT,Petrol,3,4.583333333333333
4291,201882,41,M,256000.0,2021-05-01,республика башкортостан,2114,900000.0,112,MT,Petrol,2,3.515625
4293,199425,33,F,547000.0,2021-07-01,республика мордовия,2110,2700000.0,117,MT,Petrol,2,4.936014625228519
4294,198203,44,M,443000.0,2021-01-01,республика татарстан,2110,1950000.0,127,MT,Petrol,2,4.401805869074492
4295,202293,42,M,240000.0,2023-03-01,нижегородская область,largus,1250000.0,112,MT,Petrol,2,5.208333333333333
4296,198320,41,M,240000.0,2021-02-01,самарская область,2109,1900000.0,107,AT,Diesel,2,7.916666666666667
4297,198810,58,M,823000.0,2022-02-01,пермский край,largus,1050000.0,97,AT,Petrol,2,1.275820170109356
4298,199386,54,M,288000.0,2023-08-01,пермский край,2110,1950000.0,107,AT,Petrol,5,6.770833333333333
4299,201259,59,M,285000.0,2021-12-01,самарская область,samara,1050000.0,127,MT,Petrol,2,3.6842105263157894
4300,197766,51,F,392000.0,2022-05-01,саратовская область,largus,1450000.0,87,MT,Diesel,2,3.6989795918367347
4301,199099,52,M,240000.0,2022-04-01,саратовская область,priora,2750000.0,117,MT,Petrol,2,11.458333333333334
4302,200525,50,M,424000.0,2021-07-01,удмуртская республика,2111,2200000.0,107,MT,Petrol,1,5.188679245283019
4303,202371,56,F,240000.0,2023-04-01,нижегородская область,2113,1700000.0,122,MT,Diesel,3,7.083333333333333
4304,199371,60,M,302000.0,2023-08-01,республика башкортостан,2114,2150000.0,122,MT,Petrol,0,7.119205298013245
4305,201285,42,M,614000.0,2023-08-01,удмуртская республика,niva legend,2850000.0,147,AT,Diesel,4,4.641693811074918
4306,201976,58,F,319000.0,2022-07-01,кировская область,2110,800000.0,107,MT,Petrol,5,2.5078369905956115
4307,202309,57,M,240000.0,2023-05-01,самарская область,oka,2650000.0,142,MT,Petrol,1,11.041666666666666
4308,198682,58,M,240000.0,2021-11-01,нижегородская область,2111,2450000.0,102,AT,Petrol,1,10.208333333333334
4309,199286,52,M,405000.0,2022-04-01,республика мордовия,2109,1900000.0,122,MT,Petrol,1,4.691358024691358
4310,201032,43,M,342000.0,2021-07-01,самарская область,kalina,1050000.0,142,AT,Petrol,5,3.0701754385964914
4311,199722,50,M,669000.0,2022-10-01,республика башкортостан,vesta,1750000.0,122,MT,Petrol,1,2.615844544095665
4312,198438,58,M,300000.0,2021-05-01,самарская область,2107,1000000.0,122,MT,Petrol,2,3.3333333333333335
4313,201433,55,M,240000.0,2023-09-01,республика татарстан,2113,1650000.0,142,MT,Petrol,3,6.875
4314,198103,42,M,371000.0,2022-03-01,нижегородская область,samara,1900000.0,142,MT,Petrol,0,5.121293800539084
4315,202347,42,M,240000.0,2023-12-01,оренбургская область,granta,900000.0,147,MT,Petrol,1,3.75
4316,200288,51,M,379000.0,2023-11-01,оренбургская область,2107,1000000.0,127,MT,Petrol,3,2.638522427440633
4317,199028,51,M,477000.0,2021-09-01,республика марий эл,oka,2350000.0,107,AT,Diesel,2,4.926624737945493
4318,197445,40,M,380000.0,2022-04-01,самарская область,21099,1900000.0,122,MT,Petrol,1,5.0
4319,198412,48,M,269000.0,2022-07-01,ульяновская область,kalina,1750000.0,147,MT,Petrol,1,6.5055762081784385
4320,202376,56,M,597000.0,2022-07-01,чувашская республика,2107,1250000.0,87,MT,Petrol,1,2.0938023450586263
4321,199384,58,M,258000.0,2023-07-01,кировская область,2107,2400000.0,147,AT,Petrol,5,9.30232558139535
4322,199646,42,M,325000.0,2021-03-01,нижегородская область,xray,2150000.0,122,AT,Petrol,0,6.615384615384615
4323,198749,59,M,357000.0,2021-07-01,пензенская область,2113,2400000.0,97,AT,Petrol,1,6.722689075630252
4324,202182,51,M,315000.0,2022-07-01,пермский край,priora,3150000.0,107,AT,Petrol,1,10.0
4325,198988,41,M,240000.0,2023-02-01,самарская область,niva legend,2350000.0,107,AT,Petrol,1,9.791666666666666
4326,198942,42,M,741000.0,2022-12-01,пермский край,kalina,2650000.0,102,MT,Petrol,1,3.5762483130904186
4327,201909,51,M,436000.0,2022-12-01,самарская область,2109,2050000.0,142,MT,Petrol,3,4.701834862385321
4328,197573,47,M,696000.0,2021-03-01,саратовская область,2114,2750000.0,147,MT,Petrol,1,3.9511494252873565
4329,202316,44,M,454000.0,2022-07-01,пермский край,2112,2650000.0,117,MT,Petrol,0,5.8370044052863435
4330,200347,40,M,392000.0,2022-06-01,саратовская область,largus,2800000.0,107,MT,Petrol,2,7.142857142857143
4331,198568,43,M,476000.0,2022-02-01,саратовская область,niva legend,3050000.0,102,AT,Petrol,4,6.407563025210084
4332,197845,47,M,949000.0,2023-12-01,удмуртская республика,vesta,1050000.0,132,AT,Diesel,0,1.106427818756586
4333,197814,48,M,418000.0,2023-02-01,пермский край,niva legend,2250000.0,132,MT,Petrol,2,5.382775119617225
4334,201408,52,M,345000.0,2022-04-01,удмуртская республика,vesta,2600000.0,117,AT,Diesel,0,7.536231884057971
4335,202238,48,M,316000.0,2021-06-01,республика татарстан,2110,2650000.0,117,MT,Petrol,4,8.386075949367088
4336,198747,45,M,240000.0,2023-12-01,самарская область,riva,1850000.0,137,MT,Petrol,1,7.708333333333333
4337,201309,48,M,441000.0,2023-07-01,пензенская область,largus,2000000.0,142,MT,Petrol,0,4.535147392290249
4338,197844,57,M,240000.0,2023-06-01,республика башкортостан,2113,3150000.0,112,MT,Petrol,3,13.125
4339,201241,45,M,318000.0,2023-01-01,республика татарстан,2107,1100000.0,132,MT,Petrol,1,3.459119496855346
4340,199419,58,M,240000.0,2022-10-01,саратовская область,kalina,1150000.0,127,MT,Petrol,2,4.791666666666667
4341,198793,54,M,633000.0,2021-06-01,самарская область,vesta,800000.0,127,AT,Petrol,1,1.263823064770932
4342,197940,43,M,667000.0,2022-08-01,кировская область,granta,800000.0,137,MT,Petrol,1,1.199400299850075
4343,197793,43,M,240000.0,2022-03-01,республика башкортостан,2115,2900000.0,92,MT,Petrol,3,12.083333333333334
4344,201496,45,M,983000.0,2023-02-01,чувашская республика,priora,1050000.0,107,MT,Petrol,3,1.0681586978636826
4345,201773,57,M,800000.0,2023-01-01,пермский край,kalina,2950000.0,132,MT,Petrol,2,3.6875
4346,200425,45,M,618000.0,2023-10-01,саратовская область,21099,850000.0,142,MT,Petrol,0,1.3754045307443366
4347,198208,50,M,278000.0,2023-09-01,нижегородская область,2107,750000.0,92,AT,Petrol,4,2.697841726618705
4348,200773,51,M,266000.0,2022-08-01,самарская область,xray,2900000.0,147,MT,Petrol,3,10.902255639097744
4349,200240,46,M,240000.0,2023-03-01,республика башкортостан,2115,1200000.0,112,AT,Petrol,1,5.0
4350,199462,46,M,240000.0,2023-11-01,пермский край,niva legend,3100000.0,102,AT,Petrol,1,12.916666666666666
4351,198033,49,M,240000.0,2021-09-01,чувашская республика,2113,1050000.0,127,MT,Petrol,0,4.375
4352,198639,50,F,512000.0,2023-03-01,нижегородская область,2107,1150000.0,87,AT,Petrol,2,2.24609375
4353,200549,47,M,455000.0,2022-03-01,республика башкортостан,oka,3050000.0,137,MT,Petrol,2,6.7032967032967035
4354,198371,49,M,393000.0,2023-02-01,республика башкортостан,21099,3050000.0,97,AT,Petrol,4,7.760814249363868
4355,198211,45,M,257000.0,2021-08-01,республика татарстан,2111,1600000.0,147,AT,Petrol,5,6.22568093385214
4356,199692,53,M,402000.0,2022-05-01,республика башкортостан,2115,1450000.0,102,MT,Diesel,2,3.6069651741293534
4357,199463,49,M,240000.0,2021-07-01,самарская область,2113,900000.0,142,MT,Petrol,1,3.75
4358,201353,39,M,303000.0,2021-11-01,саратовская область,oka,2550000.0,87,AT,Petrol,1,8.415841584158416
4359,197848,50,M,283000.0,2021-01-01,нижегородская область,2112,900000.0,97,MT,Petrol,0,3.1802120141342756
4360,197890,43,M,445000.0,2022-07-01,пермский край,21099,1400000.0,117,AT,Petrol,2,3.146067415730337
4361,202052,47,M,582000.0,2021-03-01,республика башкортостан,2109,1700000.0,137,MT,Petrol,1,2.9209621993127146
4362,198885,52,M,240000.0,2021-10-01,кировская область,riva,2950000.0,112,AT,Petrol,1,12.291666666666666
4363,202101,45,M,492000.0,2023-03-01,саратовская область,2114,1200000.0,87,MT,Petrol,1,2.4390243902439024
4364,201135,52,M,438000.0,2022-07-01,нижегородская область,kalina,2350000.0,122,MT,Petrol,2,5.365296803652968
4365,199795,46,M,278000.0,2023-09-01,нижегородская область,2109,1500000.0,122,MT,Petrol,1,5.39568345323741
4366,201176,52,M,240000.0,2022-01-01,пермский край,samara,1150000.0,137,MT,Diesel,1,4.791666666666667
4367,201807,56,M,295000.0,2022-08-01,республика татарстан,oka,2150000.0,132,AT,Petrol,1,7.288135593220339
4368,200897,55,F,631000.0,2023-11-01,нижегородская область,niva travel,2000000.0,142,MT,Diesel,2,3.1695721077654517
4369,197609,34,F,240000.0,2023-08-01,республика татарстан,niva travel,1600000.0,92,MT,Petrol,0,6.666666666666667
4370,201694,54,M,371000.0,2022-05-01,республика башкортостан,2109,1550000.0,92,MT,Petrol,1,4.177897574123989
4371,200993,59,M,283000.0,2023-03-01,оренбургская область,xray,2300000.0,122,AT,Petrol,0,8.12720848056537
4372,201110,56,F,240000.0,2022-04-01,республика мордовия,samara,2200000.0,92,AT,Diesel,3,9.166666666666666
4373,197984,52,M,271000.0,2023-07-01,самарская область,2113,1150000.0,97,AT,Petrol,1,4.243542435424354
4374,201490,58,M,518000.0,2021-10-01,нижегородская область,priora,2250000.0,97,AT,Petrol,0,4.343629343629344
4375,199526,56,M,482000.0,2021-10-01,самарская область,2112,3050000.0,122,MT,Petrol,0,6.327800829875518
4376,198425,45,F,240000.0,2021-03-01,саратовская область,granta,1600000.0,102,MT,Petrol,0,6.666666666666667
4377,200353,58,M,240000.0,2022-01-01,республика башкортостан,oka,2750000.0,97,MT,Petrol,1,11.458333333333334
4378,201049,46,M,240000.0,2023-07-01,саратовская область,2109,800000.0,112,AT,Petrol,1,3.3333333333333335
4379,197974,54,M,398000.0,2022-07-01,удмуртская республика,niva travel,3100000.0,137,MT,Petrol,0,7.788944723618091
4380,198086,60,M,240000.0,2022-07-01,ульяновская область,priora,1350000.0,127,MT,Petrol,2,5.625
4381,199667,60,M,342000.0,2023-10-01,нижегородская область,largus,1000000.0,117,AT,Petrol,0,2.9239766081871346
4382,198734,49,F,270000.0,2021-02-01,нижегородская область,niva legend,3200000.0,117,MT,Petrol,3,11.851851851851851
4383,199017,51,M,888000.0,2021-05-01,республика татарстан,granta,3100000.0,127,MT,Petrol,4,3.490990990990991
4384,200058,45,M,240000.0,2023-07-01,самарская область,2109,800000.0,87,AT,Petrol,3,3.3333333333333335
4385,197537,54,M,240000.0,2023-01-01,саратовская область,samara,2350000.0,87,AT,Petrol,1,9.791666666666666
4386,201047,52,M,304000.0,2023-01-01,нижегородская область,21099,1700000.0,132,AT,Petrol,0,5.592105263157895
4387,200402,45,M,242000.0,2021-12-01,нижегородская область,2113,1450000.0,132,MT,Petrol,0,5.991735537190083
4388,201026,53,M,339000.0,2021-06-01,кировская область,2115,1850000.0,147,AT,Petrol,3,5.457227138643068
4389,198808,58,M,240000.0,2021-01-01,саратовская область,largus,2150000.0,102,MT,Petrol,2,8.958333333333334
4391,201040,58,M,440000.0,2021-04-01,республика башкортостан,niva legend,1300000.0,122,MT,Petrol,1,2.9545454545454546
4392,197879,53,M,527000.0,2021-12-01,республика татарстан,21099,1750000.0,102,MT,Petrol,1,3.3206831119544593
4393,201476,52,M,240000.0,2021-05-01,самарская область,kalina,2750000.0,122,MT,Petrol,4,11.458333333333334
4394,202389,60,M,241000.0,2021-03-01,нижегородская область,vesta,3000000.0,127,MT,Petrol,0,12.448132780082988
4395,202255,41,M,666000.0,2023-03-01,нижегородская область,2109,1950000.0,102,MT,Petrol,0,2.9279279279279278
4396,202179,50,M,323000.0,2021-06-01,оренбургская область,2113,1550000.0,122,MT,Petrol,1,4.798761609907121
4397,201494,59,M,747000.0,2021-06-01,кировская область,granta,2550000.0,137,MT,Petrol,0,3.4136546184738954
4398,200466,44,M,668000.0,2022-09-01,пермский край,2110,1750000.0,127,AT,Petrol,1,2.6197604790419162
4399,201568,42,M,633000.0,2022-12-01,республика башкортостан,2113,2000000.0,127,MT,Petrol,1,3.1595576619273302
4400,198963,48,M,378000.0,2022-07-01,чувашская республика,samara,3050000.0,117,MT,Petrol,1,8.068783068783068
4401,202213,45,F,240000.0,2023-02-01,оренбургская область,2111,2200000.0,117,AT,Petrol,5,9.166666666666666
4402,201926,42,M,585000.0,2021-10-01,пермский край,largus,2300000.0,147,AT,Petrol,1,3.9316239316239314
4403,200162,61,M,257000.0,2022-10-01,республика татарстан,riva,1250000.0,102,MT,Petrol,4,4.863813229571984
4404,198910,48,M,240000.0,2023-08-01,республика татарстан,2109,3150000.0,112,MT,Petrol,4,13.125
4405,202046,44,F,361000.0,2022-02-01,самарская область,granta,1750000.0,92,MT,Petrol,1,4.847645429362881
4406,199440,52,F,637000.0,2022-05-01,чувашская республика,21099,1950000.0,92,MT,Petrol,0,3.061224489795918
4407,197472,50,M,307000.0,2021-05-01,оренбургская область,riva,1250000.0,107,MT,Petrol,0,4.071661237785016
4408,202326,59,F,240000.0,2021-04-01,кировская область,xray,1950000.0,102,MT,Diesel,0,8.125
4409,197943,53,M,518000.0,2021-06-01,саратовская область,samara,700000.0,127,MT,Petrol,1,1.3513513513513513
4410,199838,37,M,374000.0,2022-12-01,республика башкортостан,niva travel,1900000.0,87,MT,Petrol,0,5.080213903743315
4411,198759,57,M,240000.0,2023-02-01,самарская область,oka,2400000.0,107,AT,Petrol,2,10.0
4412,201710,42,M,240000.0,2022-10-01,саратовская область,2111,800000.0,97,AT,Petrol,5,3.3333333333333335
4413,202016,49,M,285000.0,2021-03-01,самарская область,2109,2700000.0,132,MT,Petrol,1,9.473684210526315
4414,198654,56,M,671000.0,2022-11-01,нижегородская область,granta,2800000.0,127,AT,Petrol,1,4.172876304023845
4415,201000,41,M,240000.0,2022-07-01,республика башкортостан,2113,2100000.0,117,MT,Petrol,1,8.75
4416,202355,49,M,240000.0,2021-05-01,республика марий эл,2109,2950000.0,127,AT,Petrol,0,12.291666666666666
4417,199321,53,M,240000.0,2021-05-01,республика башкортостан,2109,2800000.0,97,MT,Petrol,0,11.666666666666666
4418,197953,59,M,240000.0,2021-11-01,республика башкортостан,21099,2650000.0,142,MT,Diesel,4,11.041666666666666
4419,201591,52,M,248000.0,2023-07-01,оренбургская область,vesta,2750000.0,107,AT,Petrol,1,11.088709677419354
4420,200970,52,M,379000.0,2021-08-01,республика башкортостан,2110,850000.0,107,MT,Petrol,3,2.242744063324538
4421,201055,41,M,511000.0,2022-04-01,нижегородская область,xray,2350000.0,87,MT,Petrol,1,4.598825831702544
4422,197815,52,M,538000.0,2023-07-01,пермский край,2109,1100000.0,112,MT,Petrol,4,2.0446096654275094
4423,201760,61,M,305000.0,2023-04-01,самарская область,2112,800000.0,112,MT,Diesel,0,2.622950819672131
4424,198560,58,M,438000.0,2022-10-01,саратовская область,vesta,1800000.0,87,MT,Petrol,1,4.109589041095891
4425,201679,49,M,451000.0,2023-08-01,кировская область,niva travel,2100000.0,117,MT,Petrol,1,4.656319290465632
4426,201685,43,M,365000.0,2023-02-01,саратовская область,oka,2500000.0,102,MT,Petrol,1,6.8493150684931505
4427,199477,48,M,460000.0,2023-05-01,республика башкортостан,xray,1600000.0,147,MT,Petrol,2,3.4782608695652173
4428,199994,53,M,312000.0,2022-01-01,республика башкортостан,granta,1200000.0,87,MT,Petrol,1,3.8461538461538463
4429,200187,56,M,248000.0,2021-12-01,республика татарстан,2109,1000000.0,127,MT,Petrol,4,4.032258064516129
4430,200446,56,M,561000.0,2023-12-01,республика татарстан,largus,850000.0,147,MT,Diesel,3,1.5151515151515151
4431,202244,46,M,279000.0,2021-04-01,удмуртская республика,samara,2750000.0,107,MT,Petrol,1,9.85663082437276
4432,200600,26,M,498000.0,2023-08-01,пермский край,21099,950000.0,97,AT,Petrol,2,1.9076305220883534
4433,199174,51,M,713000.0,2023-09-01,республика башкортостан,vesta,2150000.0,107,MT,Petrol,1,3.015427769985975
4434,199256,35,M,240000.0,2023-08-01,республика татарстан,21099,3000000.0,122,MT,Petrol,1,12.5
4435,197482,63,M,556000.0,2023-09-01,республика башкортостан,2113,1200000.0,97,MT,Petrol,1,2.158273381294964
4436,199131,32,M,294000.0,2023-03-01,пермский край,2109,2400000.0,97,MT,Petrol,1,8.16326530612245
4437,200166,43,F,439000.0,2023-11-01,республика татарстан,kalina,2250000.0,117,MT,Petrol,1,5.125284738041002
4438,200939,40,M,319000.0,2022-11-01,республика татарстан,kalina,3150000.0,87,MT,Petrol,2,9.87460815047022
4439,202277,56,M,477000.0,2022-11-01,республика татарстан,vesta,1550000.0,132,AT,Diesel,1,3.249475890985325
4440,198088,39,M,420000.0,2022-02-01,самарская область,priora,2700000.0,107,MT,Petrol,1,6.428571428571429
4441,202304,56,M,240000.0,2022-12-01,оренбургская область,21099,2600000.0,92,MT,Petrol,3,10.833333333333334
4442,199926,53,M,367000.0,2021-11-01,пермский край,largus,1900000.0,87,AT,Petrol,1,5.177111716621253
4443,200467,60,M,240000.0,2021-10-01,пермский край,xray,3100000.0,137,MT,Petrol,0,12.916666666666666
4444,199420,55,M,240000.0,2022-05-01,республика татарстан,kalina,1300000.0,142,MT,Petrol,4,5.416666666666667
4445,201171,46,M,429000.0,2021-10-01,саратовская область,priora,900000.0,97,AT,Petrol,3,2.097902097902098
4446,201573,43,M,753000.0,2021-02-01,оренбургская область,niva travel,2350000.0,97,MT,Petrol,0,3.1208499335989375
4447,198673,58,F,240000.0,2021-10-01,саратовская область,21099,1500000.0,117,MT,Diesel,2,6.25
4448,202307,54,M,240000.0,2021-07-01,республика башкортостан,niva travel,1850000.0,87,AT,Petrol,2,7.708333333333333
4449,201718,47,M,296000.0,2021-12-01,пермский край,granta,2450000.0,107,MT,Petrol,0,8.277027027027026
4450,200171,34,M,311000.0,2022-11-01,пензенская область,oka,2950000.0,97,AT,Petrol,4,9.485530546623794
4451,199029,55,M,375000.0,2021-06-01,чувашская республика,2114,2500000.0,122,MT,Petrol,0,6.666666666666667
4452,200068,59,M,542000.0,2023-04-01,республика марий эл,samara,2950000.0,112,AT,Petrol,1,5.442804428044281
4453,200211,58,M,240000.0,2022-09-01,пензенская область,2111,950000.0,137,MT,Petrol,4,3.9583333333333335
4455,200357,52,M,579000.0,2022-05-01,удмуртская республика,oka,2100000.0,97,MT,Diesel,1,3.626943005181347
4456,198487,61,M,414000.0,2023-02-01,пензенская область,2107,2300000.0,102,MT,Petrol,0,5.555555555555555
4457,201669,55,M,299000.0,2022-06-01,республика татарстан,xray,3200000.0,87,AT,Petrol,2,10.702341137123746
4458,198911,56,M,240000.0,2023-12-01,республика татарстан,2109,2800000.0,97,MT,Petrol,5,11.666666666666666
4459,198668,39,F,278000.0,2023-05-01,республика башкортостан,21099,2000000.0,147,MT,Petrol,3,7.194244604316546
4460,198183,50,F,412000.0,2022-09-01,самарская область,largus,3150000.0,92,MT,Petrol,2,7.645631067961165
4461,199878,55,M,242000.0,2023-12-01,республика татарстан,2109,1500000.0,97,MT,Petrol,1,6.198347107438017
4462,201998,45,M,275000.0,2022-07-01,республика башкортостан,xray,2500000.0,97,MT,Petrol,1,9.090909090909092
4463,200562,56,M,345000.0,2023-01-01,самарская область,priora,2500000.0,107,AT,Petrol,2,7.246376811594203
4464,198990,59,M,250000.0,2022-08-01,удмуртская республика,21099,1600000.0,117,MT,Petrol,1,6.4
4465,200884,43,M,240000.0,2022-03-01,саратовская область,2115,1200000.0,87,AT,Petrol,0,5.0
4466,198915,44,F,370000.0,2022-11-01,республика башкортостан,niva travel,2750000.0,122,MT,Petrol,0,7.4324324324324325
4467,201664,34,M,257000.0,2021-04-01,республика татарстан,granta,1450000.0,97,MT,Petrol,1,5.642023346303502
4468,201988,38,M,240000.0,2022-12-01,самарская область,kalina,1050000.0,132,MT,Petrol,3,4.375
4469,199180,54,M,390000.0,2022-11-01,самарская область,samara,1700000.0,132,AT,Petrol,1,4.358974358974359
4470,201431,53,M,240000.0,2021-01-01,пермский край,oka,950000.0,107,MT,Petrol,3,3.9583333333333335
4471,197919,40,M,447000.0,2022-06-01,республика башкортостан,priora,2100000.0,137,AT,Petrol,1,4.697986577181208
4472,199127,57,M,334000.0,2021-10-01,чувашская республика,2112,1000000.0,127,MT,Petrol,3,2.9940119760479043
4473,201651,57,M,324000.0,2022-12-01,республика татарстан,2107,2250000.0,87,MT,Petrol,3,6.944444444444445
4474,201953,53,M,240000.0,2022-11-01,республика марий эл,priora,3000000.0,107,MT,Petrol,2,12.5
4475,198753,58,M,253000.0,2022-02-01,самарская область,niva travel,850000.0,117,MT,Petrol,1,3.3596837944664033
4476,199906,51,M,692000.0,2022-08-01,кировская область,21099,1400000.0,137,MT,Petrol,1,2.023121387283237
4477,198377,46,M,240000.0,2022-06-01,самарская область,2113,1200000.0,132,AT,Petrol,1,5.0
4478,198078,57,M,273000.0,2022-09-01,пермский край,largus,2400000.0,142,MT,Petrol,1,8.791208791208792
4479,200192,53,M,369000.0,2022-03-01,республика башкортостан,2115,850000.0,142,MT,Petrol,2,2.303523035230352
4480,198998,57,F,240000.0,2021-06-01,нижегородская область,riva,3150000.0,92,MT,Petrol,2,13.125
4481,198013,43,M,911000.0,2022-02-01,удмуртская республика,niva legend,2550000.0,122,MT,Petrol,3,2.7991218441273324
4482,197699,52,M,274000.0,2021-02-01,самарская область,granta,2050000.0,97,MT,Petrol,2,7.481751824817518
4483,199111,54,M,437000.0,2022-05-01,нижегородская область,2111,900000.0,97,MT,Diesel,2,2.059496567505721
4484,199104,55,M,467000.0,2023-11-01,республика марий эл,riva,1250000.0,117,AT,Petrol,4,2.6766595289079227
4485,200832,42,F,355000.0,2023-07-01,самарская область,2109,1650000.0,142,AT,Petrol,1,4.647887323943662
4486,197880,48,M,240000.0,2022-11-01,республика татарстан,priora,1850000.0,92,AT,Petrol,2,7.708333333333333
4487,199207,53,M,666000.0,2021-02-01,республика башкортостан,2115,800000.0,92,MT,Petrol,4,1.2012012012012012
4488,199544,47,M,537000.0,2021-02-01,пермский край,2112,2050000.0,87,MT,Petrol,0,3.817504655493482
4489,199163,59,F,528000.0,2022-03-01,республика татарстан,2111,2400000.0,102,MT,Petrol,0,4.545454545454546
4490,201142,52,M,240000.0,2023-02-01,нижегородская область,2114,2750000.0,137,MT,Petrol,2,11.458333333333334
4491,198316,38,M,240000.0,2023-06-01,республика татарстан,2110,1950000.0,92,MT,Petrol,0,8.125
4492,199393,42,M,744000.0,2022-06-01,республика башкортостан,priora,2950000.0,107,MT,Petrol,3,3.96505376344086
4493,199331,48,M,306000.0,2022-07-01,нижегородская область,2112,1250000.0,112,MT,Petrol,2,4.084967320261438
4494,201332,52,M,259000.0,2023-07-01,республика марий эл,oka,3050000.0,147,AT,Petrol,1,11.776061776061775
4495,200099,43,M,240000.0,2023-03-01,кировская область,kalina,1900000.0,112,MT,Petrol,2,7.916666666666667
4496,199423,50,M,391000.0,2021-08-01,республика башкортостан,2110,800000.0,87,AT,Petrol,3,2.0460358056265986
4497,200437,52,M,608000.0,2021-07-01,республика башкортостан,granta,3150000.0,122,MT,Petrol,3,5.180921052631579
4498,198742,36,F,298000.0,2021-09-01,чувашская республика,2107,2350000.0,117,MT,Petrol,1,7.885906040268456
4499,200149,43,M,240000.0,2021-07-01,пермский край,2107,1250000.0,122,AT,Petrol,1,5.208333333333333
4500,197862,54,M,877000.0,2021-07-01,пермский край,2114,2300000.0,137,MT,Petrol,1,2.622576966932725
4501,198076,60,M,389000.0,2022-08-01,пензенская область,2114,1700000.0,117,AT,Petrol,1,4.370179948586118
4502,198160,59,M,682000.0,2023-05-01,нижегородская область,xray,2750000.0,92,AT,Petrol,0,4.032258064516129
4503,202311,28,M,800000.0,2022-07-01,республика татарстан,2111,3150000.0,122,MT,Petrol,2,3.9375
4504,201288,51,M,451000.0,2021-05-01,самарская область,oka,2850000.0,97,MT,Petrol,2,6.319290465631929
4505,201597,58,M,676000.0,2021-09-01,нижегородская область,2109,3050000.0,142,MT,Diesel,1,4.511834319526627
4506,197865,55,M,315000.0,2022-08-01,нижегородская область,largus,1450000.0,132,MT,Petrol,1,4.603174603174603
4507,200791,55,M,404000.0,2022-03-01,удмуртская республика,2110,1450000.0,107,MT,Petrol,1,3.589108910891089
4508,200017,51,M,240000.0,2021-09-01,удмуртская республика,riva,3200000.0,142,MT,Diesel,3,13.333333333333334
4509,198669,48,M,240000.0,2022-11-01,пермский край,2115,1600000.0,102,MT,Petrol,4,6.666666666666667
4510,201630,53,M,240000.0,2021-10-01,пермский край,2111,2650000.0,87,AT,Diesel,5,11.041666666666666
4511,202074,32,F,324000.0,2021-04-01,пермский край,niva travel,1350000.0,122,AT,Petrol,2,4.166666666666667
4512,197970,35,M,415000.0,2023-08-01,республика башкортостан,2115,700000.0,112,AT,Petrol,1,1.6867469879518073
4513,201949,60,M,537000.0,2023-08-01,республика татарстан,vesta,1300000.0,87,MT,Petrol,2,2.4208566108007448
4514,197645,51,M,240000.0,2023-07-01,нижегородская область,niva travel,1850000.0,132,AT,Petrol,0,7.708333333333333
4515,199187,39,M,504000.0,2023-04-01,самарская область,riva,700000.0,137,AT,Petrol,1,1.3888888888888888
4516,200667,56,M,370000.0,2021-10-01,самарская область,vesta,1100000.0,122,MT,Petrol,0,2.972972972972973
4517,199450,42,M,521000.0,2022-12-01,нижегородская область,kalina,1750000.0,87,MT,Petrol,0,3.3589251439539347
4518,201711,43,M,327000.0,2022-11-01,оренбургская область,vesta,1600000.0,107,MT,Petrol,1,4.892966360856269
4519,199307,46,M,240000.0,2023-11-01,ульяновская область,granta,900000.0,117,MT,Petrol,2,3.75
4520,199568,57,M,586000.0,2022-04-01,удмуртская республика,2113,2150000.0,102,MT,Petrol,1,3.6689419795221845
4521,200442,58,M,497000.0,2023-07-01,нижегородская область,samara,1350000.0,127,MT,Petrol,0,2.7162977867203217
4522,202354,57,M,240000.0,2023-05-01,пензенская область,riva,2450000.0,127,MT,Petrol,2,10.208333333333334
