purchase_id,id,Age,Sex,Income,Purchase_Date,Region,Model,Price,Engine_Power,Transmission,Fuel_Type,Num_Additional_Options
4895,200426,48,M,1076000.0,2021-07-01,республика башкортостан,kalina,1400000.0,107,AT,Petrol,3
4896,200204,38,M,399000.0,2021-12-01,республика татарстан,vesta,1500000.0,97,MT,Petrol,1
4897,200243,48,M,240000.0,2021-05-01,республика башкортостан,oka,1400000.0,117,MT,Petrol,4
4898,200901,61,M,514000.0,2023-08-01,пензенская область,niva travel,3000000.0,107,MT,Petrol,1
4899,201168,54,M,601000.0,2023-12-01,нижегородская область,xray,2400000.0,102,MT,Petrol,3
4900,201879,40,M,460000.0,2021-09-01,саратовская область,oka,900000.0,147,MT,Petrol,4
4901,200430,48,M,277000.0,2022-07-01,республика башкортостан,2107,1800000.0,137,AT,Diesel,1
4902,197612,50,M,790000.0,2022-11-01,республика татарстан,2107,2850000.0,127,AT,Petrol,1
4903,202060,48,M,240000.0,2023-03-01,удмуртская республика,samara,2200000.0,97,MT,Petrol,3
4904,200717,55,M,363000.0,2023-09-01,чувашская республика,granta,1650000.0,122,MT,Diesel,1
4905,198706,38,M,382000.0,2023-04-01,пермский край,samara,1700000.0,107,AT,Petrol,2
4906,201908,58,M,240000.0,2021-03-01,пермский край,niva travel,1250000.0,112,MT,Petrol,1
4907,200075,55,F,420000.0,2021-06-01,саратовская область,niva legend,1150000.0,107,MT,Petrol,1
4908,198640,52,M,263000.0,2023-09-01,республика башкортостан,vesta,2300000.0,132,MT,Diesel,3
4909,199535,51,M,511000.0,2022-06-01,республика башкортостан,samara,1650000.0,92,MT,Petrol,0
4910,202209,53,F,369000.0,2023-12-01,нижегородская область,priora,3050000.0,137,AT,Petrol,0
4911,200337,44,M,485000.0,2023-05-01,республика башкортостан,21099,950000.0,102,MT,Petrol,2
4912,197546,49,M,331000.0,2023-07-01,оренбургская область,largus,750000.0,137,MT,Petrol,2
4913,199007,55,M,516000.0,2022-06-01,саратовская область,2112,2400000.0,117,MT,Petrol,1
4914,200110,41,M,423000.0,2021-03-01,удмуртская республика,xray,1050000.0,102,AT,Petrol,1
4915,198645,55,M,381000.0,2022-01-01,самарская область,2113,1800000.0,137,MT,Petrol,1
4916,202305,34,M,1310000.0,2021-07-01,саратовская область,largus,1600000.0,147,MT,Petrol,0
4917,199513,51,M,622000.0,2022-12-01,республика татарстан,largus,1800000.0,142,MT,Petrol,3
4918,198838,38,F,399000.0,2022-07-01,оренбургская область,2111,2600000.0,127,MT,Petrol,4
4919,201334,46,M,310000.0,2021-10-01,республика татарстан,2110,2850000.0,112,AT,Petrol,2
4920,199833,38,M,401000.0,2021-05-01,чувашская республика,vesta,3100000.0,137,AT,Petrol,2
4921,200733,49,M,1344000.0,2021-06-01,самарская область,2115,1050000.0,147,MT,Petrol,3
4922,199582,36,M,542000.0,2023-05-01,оренбургская область,2107,900000.0,87,MT,Petrol,1
4923,198821,44,M,498000.0,2022-08-01,пермский край,granta,1600000.0,137,AT,Petrol,2
4924,198746,45,M,439000.0,2023-09-01,саратовская область,samara,2050000.0,112,AT,Petrol,4
4925,200329,53,M,240000.0,2021-12-01,саратовская область,2115,1600000.0,102,MT,Petrol,1
4926,200247,59,M,423000.0,2023-04-01,саратовская область,kalina,1600000.0,92,AT,Petrol,5
4927,199752,59,M,959000.0,2021-12-01,пензенская область,granta,750000.0,107,MT,Petrol,0
4928,200537,46,M,245000.0,2021-03-01,республика башкортостан,2112,1500000.0,117,AT,Petrol,0
4929,200620,61,M,447000.0,2021-01-01,республика татарстан,2114,2700000.0,87,MT,Petrol,1
4930,200481,48,M,329000.0,2021-06-01,нижегородская область,21099,1000000.0,142,AT,Petrol,5
4931,201075,51,M,446000.0,2023-04-01,республика башкортостан,oka,3150000.0,102,MT,Diesel,0
4932,200208,46,M,497000.0,2023-08-01,пермский край,2110,800000.0,122,MT,Petrol,2
4933,198876,53,M,662000.0,2022-05-01,республика татарстан,21099,2400000.0,147,AT,Diesel,1
4934,201605,51,M,358000.0,2023-11-01,нижегородская область,granta,1200000.0,107,MT,Petrol,2
4935,201366,51,M,240000.0,2021-08-01,самарская область,21099,2750000.0,117,MT,Petrol,0
4936,199181,57,M,566000.0,2021-01-01,кировская область,2112,1500000.0,107,MT,Petrol,1
4937,200238,49,M,398000.0,2021-06-01,республика башкортостан,2112,3150000.0,87,AT,Petrol,2
4938,199461,43,M,339000.0,2021-12-01,удмуртская республика,21099,1700000.0,117,MT,Petrol,1
4939,199153,49,M,552000.0,2023-02-01,республика татарстан,2114,2700000.0,122,MT,Diesel,3
4940,201951,53,M,400000.0,2022-11-01,ульяновская область,2114,1950000.0,122,MT,Petrol,4
4941,201473,28,F,378000.0,2021-01-01,самарская область,2113,1700000.0,92,MT,Petrol,3
4942,197939,53,M,284000.0,2023-01-01,чувашская республика,niva legend,800000.0,102,MT,Diesel,3
4943,199380,50,M,447000.0,2021-03-01,чувашская республика,niva legend,2350000.0,122,MT,Petrol,1
4944,200502,56,M,306000.0,2022-01-01,республика татарстан,largus,2800000.0,87,AT,Petrol,1
4945,198121,55,M,364000.0,2022-07-01,республика татарстан,granta,1800000.0,102,MT,Petrol,3
4946,198781,55,M,408000.0,2023-06-01,республика татарстан,largus,1350000.0,127,MT,Petrol,1
4947,198723,53,F,273000.0,2022-07-01,чувашская республика,2109,2900000.0,147,AT,Petrol,1
4948,201985,44,F,378000.0,2022-05-01,республика башкортостан,2114,1700000.0,102,MT,Petrol,0
4949,198550,45,M,414000.0,2023-11-01,самарская область,granta,1000000.0,97,MT,Petrol,3
4950,200317,58,M,240000.0,2022-08-01,саратовская область,samara,2850000.0,122,MT,Petrol,4
4951,201624,57,M,599000.0,2022-04-01,республика татарстан,2111,2100000.0,107,MT,Diesel,3
4952,197758,44,M,240000.0,2023-07-01,республика башкортостан,2111,2500000.0,92,AT,Petrol,3
4953,200661,56,M,415000.0,2023-05-01,республика татарстан,niva legend,1950000.0,112,MT,Petrol,1
4954,199609,42,M,240000.0,2023-08-01,республика башкортостан,2111,2300000.0,117,MT,Petrol,3
4955,200908,60,M,341000.0,2022-06-01,удмуртская республика,riva,3100000.0,92,AT,Petrol,3
4956,197618,60,M,498000.0,2023-02-01,республика мордовия,2107,850000.0,97,MT,Petrol,1
4957,199146,58,M,356000.0,2022-08-01,пермский край,2107,1600000.0,127,MT,Petrol,1
4958,198608,47,M,390000.0,2021-08-01,самарская область,samara,2000000.0,112,MT,Petrol,0
4959,198872,52,M,240000.0,2021-06-01,чувашская республика,niva legend,1600000.0,117,MT,Petrol,4
4960,200518,61,M,330000.0,2021-02-01,республика марий эл,granta,950000.0,92,AT,Petrol,3
4961,201716,40,M,725000.0,2023-05-01,удмуртская республика,priora,850000.0,127,MT,Petrol,1
4962,198155,52,M,306000.0,2021-02-01,пермский край,niva travel,2250000.0,107,MT,Petrol,2
4963,198224,42,M,726000.0,2023-11-01,нижегородская область,2112,2900000.0,112,MT,Petrol,1
4964,200703,47,M,294000.0,2021-07-01,пермский край,niva travel,2200000.0,127,AT,Petrol,2
4965,197734,60,M,264000.0,2021-02-01,нижегородская область,2110,2850000.0,107,MT,Petrol,2
4966,200460,62,F,240000.0,2021-01-01,республика башкортостан,2110,1650000.0,132,AT,Petrol,0
4967,198614,49,M,1045000.0,2021-12-01,чувашская республика,niva legend,3000000.0,117,MT,Petrol,2
4968,201471,49,F,282000.0,2022-03-01,чувашская республика,priora,1150000.0,107,AT,Petrol,0
4969,199650,58,M,415000.0,2023-07-01,республика башкортостан,2109,700000.0,147,MT,Petrol,3
4970,199132,55,M,293000.0,2023-09-01,саратовская область,2113,2350000.0,87,AT,Petrol,2
4971,200037,48,M,319000.0,2023-06-01,республика башкортостан,2115,1500000.0,102,MT,Petrol,0
4972,199883,43,M,241000.0,2022-09-01,кировская область,2113,2950000.0,107,MT,Petrol,1
4973,198139,56,M,390000.0,2023-08-01,республика татарстан,2115,2850000.0,132,MT,Petrol,0
4974,201204,50,M,385000.0,2023-07-01,оренбургская область,2114,950000.0,87,MT,Petrol,1
4975,201648,54,M,379000.0,2022-11-01,оренбургская область,samara,2450000.0,87,MT,Petrol,0
4976,201963,54,M,267000.0,2023-12-01,ульяновская область,2112,2600000.0,122,MT,Petrol,0
4977,201406,45,F,263000.0,2022-06-01,оренбургская область,riva,750000.0,97,AT,Diesel,2
4978,199588,47,M,240000.0,2023-11-01,саратовская область,2109,1350000.0,137,AT,Petrol,2
4979,198089,38,M,240000.0,2023-01-01,республика башкортостан,riva,1150000.0,112,MT,Petrol,1
4980,199452,54,M,313000.0,2021-11-01,республика башкортостан,oka,1750000.0,137,MT,Petrol,1
4981,200852,33,M,464000.0,2022-09-01,пермский край,samara,2400000.0,122,AT,Petrol,2
4982,200520,60,F,363000.0,2022-01-01,пермский край,niva travel,2650000.0,132,MT,Petrol,0
4983,199311,51,M,240000.0,2022-03-01,нижегородская область,oka,950000.0,102,MT,Petrol,1
4984,201182,46,M,429000.0,2022-03-01,республика татарстан,2107,1500000.0,132,MT,Petrol,3
4985,198969,60,M,592000.0,2021-04-01,республика башкортостан,riva,3200000.0,147,AT,Petrol,3
4986,198771,44,M,554000.0,2022-03-01,самарская область,oka,950000.0,87,MT,Petrol,0
4987,199705,54,M,378000.0,2023-06-01,кировская область,samara,1850000.0,112,MT,Petrol,3
4988,200615,59,M,596000.0,2023-11-01,республика татарстан,2110,2700000.0,92,MT,Petrol,2
4989,199081,52,M,300000.0,2023-03-01,кировская область,21099,1850000.0,97,AT,Petrol,1
4990,197926,52,M,568000.0,2023-10-01,республика башкортостан,kalina,1250000.0,147,MT,Petrol,2
4991,200683,36,M,282000.0,2021-12-01,республика татарстан,xray,1200000.0,102,AT,Petrol,0
4992,201217,52,M,471000.0,2022-07-01,республика татарстан,samara,1850000.0,87,AT,Petrol,5
4993,200670,59,M,343000.0,2021-01-01,республика башкортостан,2110,900000.0,87,MT,Petrol,1
4994,201484,45,M,810000.0,2022-05-01,республика мордовия,granta,1850000.0,142,AT,Petrol,1
4995,198871,58,M,804000.0,2021-01-01,самарская область,vesta,1400000.0,107,AT,Petrol,1
4996,197700,50,M,347000.0,2023-07-01,саратовская область,kalina,2550000.0,92,MT,Petrol,1
4997,201289,36,M,496000.0,2023-01-01,республика мордовия,2115,1950000.0,97,AT,Petrol,1
4998,202324,40,M,572000.0,2023-03-01,нижегородская область,priora,3200000.0,97,AT,Petrol,2
4999,200373,36,M,240000.0,2021-02-01,республика татарстан,largus,2950000.0,97,MT,Petrol,1
5000,199700,33,M,466000.0,2021-11-01,нижегородская область,riva,1400000.0,127,MT,Petrol,2
5001,198489,41,M,455000.0,2021-03-01,нижегородская область,2114,1050000.0,132,MT,Petrol,1
5002,198108,36,M,389000.0,2021-09-01,пермский край,2109,1800000.0,142,AT,Petrol,2
5003,200894,43,M,373000.0,2023-11-01,республика башкортостан,xray,1100000.0,142,MT,Petrol,1
5004,199144,38,M,240000.0,2023-07-01,республика татарстан,2114,2050000.0,122,MT,Petrol,2
5005,200727,45,M,318000.0,2022-02-01,чувашская республика,2112,2800000.0,132,AT,Petrol,0
5006,201648,49,M,240000.0,2023-03-01,самарская область,niva travel,2950000.0,92,MT,Petrol,2
5007,200195,57,M,240000.0,2023-09-01,республика мордовия,oka,2150000.0,107,AT,Diesel,1
5008,202406,60,M,240000.0,2022-03-01,пермский край,vesta,2000000.0,87,MT,Petrol,4
5009,201506,58,M,465000.0,2021-07-01,саратовская область,priora,1800000.0,107,MT,Petrol,3
5010,201348,58,M,567000.0,2021-11-01,саратовская область,2111,800000.0,147,AT,Petrol,2
5011,201853,56,M,240000.0,2022-12-01,республика башкортостан,granta,2000000.0,147,AT,Petrol,4
5012,197701,58,M,272000.0,2023-02-01,удмуртская республика,2112,2850000.0,92,MT,Petrol,3
5013,198055,52,M,240000.0,2023-09-01,нижегородская область,kalina,3200000.0,102,MT,Petrol,3
5014,199864,56,M,341000.0,2022-12-01,нижегородская область,2109,1850000.0,117,MT,Petrol,2
5015,200569,53,M,240000.0,2023-12-01,удмуртская республика,oka,3150000.0,142,MT,Petrol,3
5016,202272,51,M,240000.0,2021-11-01,пермский край,xray,2850000.0,122,AT,Petrol,1
5017,198867,51,M,292000.0,2023-02-01,республика мордовия,oka,1550000.0,107,MT,Petrol,2
5018,200035,34,M,493000.0,2022-10-01,оренбургская область,2109,3150000.0,92,AT,Petrol,1
5019,199972,55,M,322000.0,2023-04-01,республика башкортостан,niva legend,1500000.0,112,AT,Petrol,4
5020,200010,48,M,585000.0,2023-08-01,самарская область,2112,2850000.0,112,MT,Petrol,2
5021,199156,58,M,452000.0,2022-03-01,пермский край,2115,900000.0,127,AT,Petrol,1
5022,197745,54,M,752000.0,2021-10-01,нижегородская область,21099,800000.0,127,MT,Petrol,0
5023,200662,54,M,575000.0,2023-11-01,оренбургская область,2114,3000000.0,122,MT,Petrol,1
5024,198922,48,M,408000.0,2023-05-01,самарская область,kalina,1400000.0,97,MT,Petrol,3
5025,202002,44,M,1834000.0,2023-07-01,пермский край,2111,2550000.0,92,MT,Petrol,1
5026,201477,43,M,472000.0,2022-05-01,республика татарстан,granta,1850000.0,107,MT,Petrol,2
5027,200588,49,F,342000.0,2022-12-01,саратовская область,2113,3100000.0,142,MT,Petrol,4
5028,198152,58,M,244000.0,2021-05-01,пермский край,granta,2550000.0,112,MT,Petrol,1
5029,198483,59,M,515000.0,2023-05-01,нижегородская область,2107,2550000.0,102,AT,Petrol,0
5030,202078,58,F,426000.0,2021-05-01,чувашская республика,kalina,1300000.0,97,AT,Petrol,1
5031,198892,40,M,332000.0,2021-08-01,пермский край,kalina,700000.0,87,MT,Petrol,1
5032,199275,56,M,1087000.0,2022-05-01,пермский край,largus,1450000.0,142,MT,Diesel,0
5033,199290,47,M,579000.0,2021-08-01,саратовская область,riva,3150000.0,122,MT,Petrol,2
5034,201702,47,M,281000.0,2021-01-01,пермский край,kalina,2400000.0,147,MT,Diesel,1
5035,202375,45,M,599000.0,2023-07-01,пермский край,riva,2300000.0,147,MT,Petrol,3
5036,200137,60,M,591000.0,2023-11-01,республика татарстан,kalina,1000000.0,137,MT,Petrol,2
5037,201986,45,M,454000.0,2023-01-01,ульяновская область,riva,2350000.0,117,MT,Petrol,1
5038,197449,35,M,281000.0,2022-08-01,самарская область,kalina,2950000.0,92,AT,Diesel,1
5039,200297,54,M,244000.0,2021-04-01,самарская область,niva travel,1350000.0,112,MT,Petrol,2
5040,201078,55,F,394000.0,2021-05-01,республика татарстан,niva travel,2850000.0,122,AT,Petrol,1
5041,200487,57,M,554000.0,2023-06-01,саратовская область,2113,1150000.0,87,MT,Petrol,1
5042,198626,55,M,385000.0,2023-07-01,саратовская область,granta,2050000.0,107,MT,Petrol,0
5043,198367,43,F,372000.0,2021-08-01,пензенская область,niva legend,1200000.0,147,MT,Petrol,0
5044,198985,54,M,240000.0,2022-09-01,ульяновская область,2109,2600000.0,107,MT,Petrol,5
5045,200189,53,M,240000.0,2023-07-01,республика марий эл,2115,1600000.0,127,AT,Petrol,2
5046,201512,53,M,490000.0,2022-12-01,нижегородская область,oka,2350000.0,117,MT,Petrol,2
5047,201139,50,M,686000.0,2022-10-01,нижегородская область,21099,1950000.0,122,AT,Petrol,3
5048,201402,62,M,240000.0,2022-06-01,нижегородская область,2113,1050000.0,137,MT,Petrol,0
5049,201937,60,M,240000.0,2023-07-01,самарская область,xray,1300000.0,87,MT,Petrol,2
5050,201417,48,M,240000.0,2021-07-01,самарская область,2113,1500000.0,117,MT,Petrol,0
5051,198353,48,M,257000.0,2021-09-01,республика башкортостан,2107,3200000.0,142,MT,Petrol,0
5052,198773,55,M,353000.0,2023-07-01,ульяновская область,2113,2950000.0,147,MT,Petrol,1
5053,200953,43,M,484000.0,2022-11-01,нижегородская область,2114,2300000.0,122,MT,Petrol,3
5054,199949,38,M,520000.0,2023-02-01,самарская область,2107,1500000.0,147,AT,Petrol,2
5055,198690,56,M,525000.0,2021-11-01,пермский край,niva legend,1300000.0,117,MT,Petrol,1
5056,198591,46,M,534000.0,2023-07-01,республика башкортостан,2107,1050000.0,142,MT,Petrol,2
5057,201770,43,M,240000.0,2022-08-01,оренбургская область,niva travel,2800000.0,112,MT,Petrol,3
5058,201063,54,M,240000.0,2023-02-01,нижегородская область,largus,1400000.0,92,AT,Petrol,2
5059,201893,55,M,459000.0,2021-03-01,оренбургская область,niva legend,2050000.0,127,MT,Petrol,4
5060,200852,58,M,345000.0,2021-08-01,удмуртская республика,oka,3050000.0,122,AT,Petrol,1
5061,201833,49,M,266000.0,2022-08-01,нижегородская область,2107,2000000.0,102,MT,Petrol,2
5062,199980,61,M,357000.0,2021-03-01,саратовская область,niva travel,2650000.0,107,MT,Petrol,0
5063,201404,50,M,271000.0,2021-01-01,пензенская область,2107,3200000.0,137,MT,Petrol,1
5064,199855,31,M,240000.0,2022-05-01,республика татарстан,2110,1350000.0,147,AT,Petrol,1
5065,200112,60,M,295000.0,2022-07-01,самарская область,21099,2300000.0,112,AT,Petrol,1
5066,202143,50,M,591000.0,2022-06-01,республика башкортостан,21099,1100000.0,127,MT,Petrol,0
5067,197541,58,M,655000.0,2023-07-01,саратовская область,priora,1700000.0,147,MT,Petrol,0
5068,198647,56,M,412000.0,2021-03-01,самарская область,2114,1650000.0,137,AT,Petrol,3
5069,202106,45,M,522000.0,2022-05-01,республика башкортостан,2115,950000.0,102,MT,Petrol,4
5070,197955,42,M,348000.0,2022-04-01,ульяновская область,riva,1950000.0,92,AT,Petrol,0
5071,199271,36,M,460000.0,2022-11-01,нижегородская область,2114,1800000.0,87,AT,Petrol,1
5072,198278,55,M,307000.0,2022-05-01,пензенская область,2114,1600000.0,117,AT,Petrol,4
5073,199393,45,M,240000.0,2023-05-01,саратовская область,xray,2950000.0,122,MT,Petrol,1
5074,200914,58,M,240000.0,2023-05-01,республика мордовия,niva travel,3000000.0,127,MT,Petrol,2
5075,200644,46,M,391000.0,2022-01-01,республика башкортостан,riva,2850000.0,147,MT,Petrol,2
5076,200458,51,M,321000.0,2021-06-01,оренбургская область,kalina,1000000.0,102,MT,Petrol,2
5077,202339,61,F,508000.0,2023-03-01,республика татарстан,riva,850000.0,127,MT,Diesel,0
5078,200998,53,M,1093000.0,2022-08-01,республика татарстан,2110,2600000.0,117,MT,Petrol,2
5079,198333,55,M,305000.0,2022-04-01,кировская область,vesta,1200000.0,137,AT,Petrol,3
5080,197601,54,M,302000.0,2023-02-01,самарская область,2115,2050000.0,92,AT,Petrol,0
5081,200519,51,M,240000.0,2023-11-01,кировская область,2112,2550000.0,112,MT,Petrol,3
5082,199444,48,M,278000.0,2022-05-01,республика башкортостан,2113,850000.0,137,MT,Diesel,1
5083,197493,35,M,241000.0,2021-09-01,самарская область,vesta,2650000.0,107,AT,Petrol,1
5084,200499,53,M,240000.0,2021-08-01,республика татарстан,granta,2900000.0,122,MT,Petrol,4
5085,200844,51,M,266000.0,2022-05-01,самарская область,xray,3200000.0,92,MT,Petrol,1
5086,197881,51,M,440000.0,2022-08-01,республика башкортостан,oka,2450000.0,122,AT,Petrol,3
5087,202401,46,F,240000.0,2021-09-01,республика башкортостан,riva,2750000.0,122,MT,Petrol,4
5088,202235,48,M,628000.0,2022-06-01,республика башкортостан,2114,2650000.0,122,AT,Petrol,1
5089,199270,53,M,442000.0,2022-12-01,самарская область,2110,1800000.0,127,AT,Petrol,4
5090,197552,49,M,373000.0,2023-06-01,чувашская республика,riva,2450000.0,137,MT,Petrol,0
5091,201991,55,M,421000.0,2023-04-01,нижегородская область,granta,1450000.0,147,MT,Petrol,1
5092,199561,48,M,490000.0,2023-02-01,республика башкортостан,2111,1650000.0,102,MT,Petrol,2
5093,198582,48,M,320000.0,2022-05-01,пермский край,niva legend,950000.0,122,MT,Petrol,0
5094,198864,52,M,1161000.0,2023-08-01,нижегородская область,2111,800000.0,127,MT,Petrol,1
5095,197818,46,M,318000.0,2023-12-01,удмуртская республика,priora,3000000.0,102,MT,Petrol,1
5096,199486,61,M,268000.0,2021-07-01,кировская область,2107,2000000.0,127,MT,Petrol,0
5097,201741,36,M,295000.0,2022-06-01,самарская область,xray,1750000.0,132,AT,Petrol,2
5098,197451,57,M,240000.0,2023-11-01,саратовская область,21099,1250000.0,142,AT,Petrol,3
5099,202302,38,M,970000.0,2023-08-01,ульяновская область,largus,2350000.0,97,MT,Petrol,3
5100,200474,55,M,553000.0,2022-10-01,удмуртская республика,largus,850000.0,107,AT,Petrol,3
5101,199647,51,M,376000.0,2021-06-01,пензенская область,2113,1000000.0,112,MT,Petrol,1
5102,198500,39,M,796000.0,2023-09-01,самарская область,riva,1450000.0,117,MT,Petrol,2
5103,199234,47,M,499000.0,2021-05-01,нижегородская область,2115,1450000.0,142,MT,Petrol,5
5104,199930,58,M,411000.0,2021-07-01,самарская область,kalina,3150000.0,87,MT,Petrol,1
5105,198930,59,M,654000.0,2021-07-01,самарская область,21099,2500000.0,132,AT,Petrol,3
5106,201876,51,M,637000.0,2023-07-01,республика башкортостан,2114,1750000.0,122,AT,Petrol,1
5107,201763,47,M,256000.0,2023-01-01,удмуртская республика,niva travel,1750000.0,102,MT,Petrol,1
5108,199914,57,M,628000.0,2021-03-01,самарская область,granta,1650000.0,87,AT,Petrol,2
5109,199219,47,M,354000.0,2023-06-01,самарская область,priora,700000.0,127,AT,Petrol,4
5110,198199,43,M,387000.0,2021-10-01,кировская область,21099,2500000.0,132,MT,Petrol,3
5111,201681,52,M,761000.0,2023-07-01,саратовская область,largus,2000000.0,117,AT,Petrol,3
5112,200248,42,M,242000.0,2022-10-01,пермский край,niva legend,2700000.0,142,MT,Petrol,2
5113,200279,49,M,240000.0,2022-06-01,пермский край,priora,3050000.0,127,AT,Petrol,2
5114,197527,56,F,282000.0,2022-05-01,республика мордовия,2109,700000.0,117,MT,Petrol,1
5115,200990,52,M,324000.0,2022-12-01,кировская область,oka,2600000.0,97,MT,Diesel,2
5116,198977,46,M,467000.0,2022-03-01,нижегородская область,oka,1500000.0,137,AT,Petrol,4
5117,201418,54,M,433000.0,2022-07-01,самарская область,largus,1250000.0,147,MT,Petrol,2
5118,199293,56,F,449000.0,2022-09-01,удмуртская республика,2107,2500000.0,102,AT,Petrol,1
5119,197795,53,M,240000.0,2021-10-01,республика башкортостан,niva travel,2800000.0,122,AT,Petrol,0
5120,199728,56,M,240000.0,2021-07-01,республика татарстан,niva travel,1100000.0,102,MT,Petrol,2
5121,199836,56,F,398000.0,2023-06-01,чувашская республика,kalina,1700000.0,102,MT,Petrol,1
5122,199968,60,M,895000.0,2023-02-01,республика татарстан,2111,2950000.0,107,MT,Petrol,2
5123,199150,48,M,280000.0,2021-06-01,удмуртская республика,2110,1100000.0,112,AT,Petrol,5
5124,197941,51,M,485000.0,2023-04-01,республика башкортостан,riva,900000.0,102,MT,Petrol,1
5125,198824,54,F,311000.0,2021-11-01,самарская область,2114,2900000.0,97,MT,Petrol,1
5126,199714,39,M,718000.0,2021-06-01,кировская область,granta,2950000.0,87,AT,Petrol,2
5127,202218,51,M,284000.0,2021-02-01,республика татарстан,niva travel,3150000.0,97,MT,Petrol,2
5128,200102,46,M,240000.0,2023-08-01,республика башкортостан,2110,1500000.0,97,MT,Petrol,3
5129,200880,46,M,300000.0,2023-02-01,нижегородская область,2111,2150000.0,112,MT,Petrol,0
5130,200821,43,M,240000.0,2023-07-01,республика башкортостан,niva legend,2300000.0,117,MT,Petrol,0
5131,199483,55,M,240000.0,2022-01-01,самарская область,samara,1850000.0,142,MT,Petrol,1
5132,199467,44,M,1507000.0,2023-09-01,нижегородская область,vesta,900000.0,147,MT,Petrol,1
5133,202188,53,M,415000.0,2022-02-01,республика башкортостан,niva travel,2950000.0,112,AT,Petrol,3
5134,197918,55,M,240000.0,2022-05-01,республика башкортостан,kalina,850000.0,117,MT,Petrol,1
5135,198369,59,F,641000.0,2023-12-01,республика татарстан,2112,1800000.0,122,MT,Petrol,3
5136,198408,49,M,306000.0,2022-03-01,самарская область,2113,1200000.0,87,MT,Diesel,1
5137,201632,60,M,550000.0,2022-06-01,самарская область,21099,2950000.0,92,MT,Petrol,2
5138,200120,58,M,406000.0,2022-10-01,республика башкортостан,2111,1000000.0,122,AT,Petrol,1
5139,198212,48,M,622000.0,2022-09-01,республика татарстан,xray,900000.0,117,MT,Petrol,4
5140,199531,58,M,575000.0,2021-03-01,пензенская область,2114,2550000.0,92,MT,Petrol,0
5141,200414,40,M,258000.0,2022-12-01,самарская область,2113,1200000.0,107,MT,Petrol,3
5142,199382,54,M,529000.0,2021-11-01,самарская область,niva travel,2950000.0,132,MT,Petrol,2
5143,201646,55,M,535000.0,2022-02-01,пермский край,xray,2150000.0,127,AT,Petrol,5
5144,200070,53,M,240000.0,2022-01-01,пермский край,largus,1650000.0,132,MT,Petrol,1
5145,199446,50,M,507000.0,2022-04-01,ульяновская область,niva legend,2600000.0,112,AT,Petrol,0
5146,199818,43,M,240000.0,2022-08-01,ульяновская область,2107,2250000.0,127,MT,Petrol,2
5147,198625,37,M,251000.0,2023-11-01,республика татарстан,2109,2200000.0,102,MT,Petrol,2
5148,200284,51,M,290000.0,2023-10-01,республика татарстан,2110,1550000.0,117,MT,Petrol,0
5149,199985,56,F,240000.0,2023-02-01,республика башкортостан,2113,1950000.0,127,MT,Diesel,3
5150,199959,42,M,240000.0,2022-04-01,удмуртская республика,2107,950000.0,127,AT,Petrol,2
5151,197457,60,M,433000.0,2023-09-01,республика татарстан,niva legend,2350000.0,132,MT,Petrol,1
5152,198056,50,M,240000.0,2022-09-01,пермский край,2109,2950000.0,117,MT,Diesel,3
5153,200038,52,M,336000.0,2021-06-01,саратовская область,niva travel,850000.0,122,MT,Petrol,1
5154,198553,58,M,240000.0,2022-03-01,саратовская область,riva,1200000.0,147,MT,Petrol,2
5155,199529,56,F,398000.0,2023-10-01,пермский край,2112,1350000.0,132,MT,Diesel,2
5156,197860,53,M,282000.0,2021-03-01,республика башкортостан,largus,1200000.0,142,MT,Petrol,0
5157,201610,48,M,240000.0,2022-02-01,республика татарстан,2111,3100000.0,137,AT,Petrol,4
5158,199274,55,M,320000.0,2022-01-01,чувашская республика,2109,1900000.0,137,MT,Petrol,1
5159,198475,55,F,240000.0,2023-11-01,республика башкортостан,oka,2200000.0,147,MT,Petrol,1
5160,197726,53,F,403000.0,2023-12-01,кировская область,oka,800000.0,142,MT,Petrol,2
5161,201206,56,M,674000.0,2022-01-01,удмуртская республика,priora,2650000.0,102,MT,Petrol,4
5162,202303,58,F,259000.0,2023-05-01,республика марий эл,2114,3150000.0,97,MT,Petrol,0
5163,197575,47,M,572000.0,2021-08-01,ульяновская область,2107,1800000.0,87,MT,Petrol,0
5164,201122,46,M,530000.0,2022-05-01,самарская область,2109,2900000.0,107,MT,Petrol,2
5165,199668,62,M,509000.0,2022-12-01,кировская область,niva travel,1250000.0,147,AT,Petrol,3
5166,198590,45,M,1088000.0,2022-01-01,саратовская область,priora,1500000.0,87,MT,Petrol,1
5167,199769,46,M,874000.0,2022-02-01,оренбургская область,largus,2100000.0,127,MT,Petrol,3
5168,202011,38,F,969000.0,2022-07-01,пермский край,2115,2100000.0,137,AT,Petrol,1
5169,197805,51,M,420000.0,2023-12-01,республика татарстан,2114,950000.0,147,MT,Petrol,0
5170,198545,37,F,240000.0,2021-10-01,республика мордовия,2113,1450000.0,147,MT,Petrol,3
5171,197874,42,M,252000.0,2021-08-01,республика мордовия,2112,1600000.0,132,MT,Petrol,1
5172,199960,51,M,265000.0,2021-07-01,республика башкортостан,oka,1300000.0,142,AT,Petrol,4
5173,201060,52,M,907000.0,2021-12-01,республика мордовия,2111,2900000.0,92,AT,Petrol,2
